arm,component,formal_case_index,case_id,particle_id,query_sample_global_index,query_full_store_row,fold,family,field_lineage_id,nn_rank,nn_sample_global_index,nn_full_store_row,nn_case_id,nn_particle_id,nn_lineage_id,descriptor_distance,descriptor_distance_hex,training_pool_identity_sha256,neighbour_set_sha256,query_feature_vector_sha256,normalized_query_feature_sha256,evidence_class
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,4,41500,187039,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,415,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,29449501614369.863,0x1.ac8bf152121ddp+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,5,28440,128356,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,484,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,29449501614370.105,0x1.ac8bf1521221bp+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,6,28421,127988,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,116,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,29449501614370.129,0x1.ac8bf15212221p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,7,28475,128402,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,530,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,29449501614370.391,0x1.ac8bf15212264p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,8,41475,187154,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,530,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,29449501614370.391,0x1.ac8bf15212264p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,9,28522,128080,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,208,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,29449501614371.023,0x1.ac8bf15212306p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,79033,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,10,41583,187062,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,438,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,29449501614372.703,0x1.ac8bf152124b4p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,866ef9784dc100121f12901460977f34d95f06be8907c1e06fe0f6fe4d5b7228,037bf881f598105a8074137edadd6f206257b1107fbb4238eaff4d12740fcccf,ad5bb3ce0db023a34cef7e10d4e4316a08b140ebf46c13f26964e47882b5a6c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,1,24083,108408,MSO02A|PRIMARY|F2|658933dbeeb921d284a9f1ba14f2424958fdf2a1bf28772f3b3df7b05ab4484d,120,MSO02A|FIELD_LINEAGE|af4ac60331854b9a33b3dd90929dc08f6f43c046dccb187701a1e7c842e0f865,5744448001865.4053,0x1.4e5ef215d259fp+42,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,2,14155,63752,MSO02A|PRIMARY|F2|ba55cdbc97afb8907b54d9562f393a8610abbd5ccbf7affadab508f9b17a9038,392,MSO02A|FIELD_LINEAGE|0fdc795cdf6bad1e6d3567c60fadc7ebf7c6382dd16ee71a5a00da70fb6b9314,14344545035636.123,0x1.a17b305cae83fp+43,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,3,15120,68244,MSO02A|PRIMARY|F2|0727b97861737a963f49e6ca50934feb905d0f5b3c7a4847d5a281f82647b979,276,MSO02A|FIELD_LINEAGE|5c254c53bfb8a2acc2b83dc93661e5c0fe4ffd63636b92313f7bd2735db749d9,27855842151028.57,0x1.955b1938a7492p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,4,9303,41584,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,112,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,34098102661373.508,0x1.f03154bf0fd82p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,5,9279,41850,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,378,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,34098102661374.539,0x1.f03154bf0fe8ap+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,6,9278,42026,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,554,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,34098102661374.961,0x1.f03154bf0fef6p+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,7,9242,41628,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,156,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,34098102661375.609,0x1.f03154bf0ff9cp+44,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,8,3465,15839,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,287,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,38095474214264.43,0x1.152e59aa2bc37p+45,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,9,35413,159283,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,307,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,38613894181498.289,0x1.18f3fb9193d25p+45,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,79165,FOLD_3,F2,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,10,35428,159471,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,495,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,38613894181498.477,0x1.18f3fb9193d3dp+45,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,7b6c7004e81172a139a9b2bb3f642f8f7e85fa9dce82699bb65e9a4f2b9fafc8,8effefd83947a8f7acb6ff1036ad47c342f8db5c1f7c13cd70c146a887fa9ab6,87c1f2f54271eac44ef40a2c0c8261ad64ebbe5be1871b1dc631317ebce101c4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,1,22750,102342,MSO02A|PRIMARY|F2|5fce35b38b7a48865d0b4b51f53caaaf072b2c40f657284a3558f275bcdb6b32,390,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,313.53005699570969,0x1.3987b1d0b596dp+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,2,22723,102158,MSO02A|PRIMARY|F2|5fce35b38b7a48865d0b4b51f53caaaf072b2c40f657284a3558f275bcdb6b32,206,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,313.53031250442018,0x1.3987c28f6f250p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,3,18140,81515,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,299,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,317.49401406338757,0x1.3d7e77b4a6038p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,4,18058,81563,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,347,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,318.96653099875107,0x1.3ef76e935634cp+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,5,18063,81599,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,383,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,320.21321260427095,0x1.40369519ea705p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,6,15985,71515,MSO02A|PRIMARY|F2|e75831d15f5acbb0bff2fd29892ee99928aa88a7acc37bac939a511adfb34f2c,91,MSO02A|FIELD_LINEAGE|7ee4685bd55668856d4963693176cebf1b1738e32563f91d34d70a72aec16dc4,321.11955507643131,0x1.411e9b295757ep+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,7,18147,81623,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,407,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,321.69912155627316,0x1.41b2f9a15c1f3p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,8,18113,81347,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,131,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,323.94462850526867,0x1.43f1d32c78ff9p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,80742,FOLD_0,F2,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,9,18062,81659,MSO02A|PRIMARY|F2|f5f07db6180e034cd4a22a72cae93c50017a9d92fe56167b7500f952615dfad8,443,MSO02A|FIELD_LINEAGE|2c308b4e689e06f6fd83a430c441fc6ddcf226b43bf8d5b7a30004c080cd808b,324.98919972502199,0x1.44fd3c31742e8p+8,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,2533ae043a13523c54603753c884f366e1ce80f79dbd4e5cd334f134363c4735,97a3958cbb2933d17a15260bc2e5d0cec948867c4dffa8a6e7b9be765482fd0e,e95f2240ba296f6c2354a60864ea958185af0bc0c7acb377cfaa0a1bab7396c6,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
